Wavelength,Coastal Aerosol,Blue,Green,Red,NIR,Pan,Cirrus,SWIR1,SWIR2
1051,4.31529E-07,1.51905E-07,4.29177E-07,7.5715E-07,2.22551E-09,7.53717E-08,5.57482E-07,1.02769E-06,1.63215E-06
1052,4.46729E-07,1.61025E-07,3.95183E-07,1.14192E-06,9.37001E-10,8.10636E-08,5.57696E-07,1.02386E-06,1.59882E-06
1053,4.61595E-07,1.71888E-07,3.66748E-07,1.70294E-06,1.08293E-09,8.85799E-08,5.5791E-07,1.02004E-06,1.56549E-06
1054,4.7079E-07,1.84363E-07,3.35576E-07,2.4197E-06,1.22389E-09,9.86268E-08,5.58124E-07,1.01622E-06,1.53216E-06
1055,4.70695E-07,1.97798E-07,3.11661E-07,3.14484E-06,8.13549E-10,1.12514E-07,5.58338E-07,1.0124E-06,1.49882E-06
1056,4.60617E-07,2.12132E-07,2.85925E-07,3.72176E-06,2.43172E-09,1.32183E-07,5.58552E-07,1.00857E-06,1.46549E-06
1057,4.37364E-07,2.26694E-07,2.70361E-07,4.11889E-06,1.69985E-09,1.60701E-07,5.58766E-07,1.00475E-06,1.43216E-06
1058,4.08108E-07,2.41616E-07,2.60681E-07,4.45037E-06,1.48702E-09,2.02016E-07,5.5898E-07,1.00093E-06,1.39883E-06
1059,3.74258E-07,2.56329E-07,2.45724E-07,4.85468E-06,1.16714E-09,2.66097E-07,5.59194E-07,9.97105E-07,1.36645E-06
1060,3.3802E-07,2.70091E-07,2.33516E-07,5.25662E-06,8.02997E-10,3.69729E-07,5.59408E-07,9.93598E-07,1.34551E-06
1061,3.06294E-07,2.85139E-07,2.29504E-07,5.35317E-06,4.9222E-10,5.50373E-07,5.59622E-07,9.97528E-07,1.32991E-06
1062,2.79103E-07,2.98846E-07,2.29426E-07,4.76151E-06,1.41247E-09,8.50326E-07,5.59836E-07,1.00627E-06,1.3158E-06
1063,2.56444E-07,3.09972E-07,2.28346E-07,3.59558E-06,1.43887E-09,1.26595E-06,5.60624E-07,1.01502E-06,1.30169E-06
1064,2.38351E-07,3.16134E-07,2.26853E-07,2.38034E-06,1.38587E-09,1.65816E-06,5.65776E-07,1.02376E-06,1.28758E-06
1065,2.21423E-07,3.15701E-07,2.33009E-07,1.47455E-06,6.49668E-10,1.80261E-06,5.7134E-07,1.03251E-06,1.27347E-06
1066,2.11967E-07,3.08374E-07,2.41857E-07,9.16193E-07,7.01101E-10,1.59779E-06,5.76903E-07,1.04125E-06,1.25936E-06
1067,2.05878E-07,2.95289E-07,2.497E-07,5.93546E-07,1.34609E-09,1.19807E-06,5.82466E-07,1.04999E-06,1.24525E-06
1068,1.99102E-07,2.7781E-07,2.6445E-07,4.01771E-07,1.64083E-09,8.15886E-07,5.8803E-07,1.05874E-06,1.23114E-06
1069,1.94474E-07,2.58904E-07,2.79172E-07,2.85827E-07,1.8177E-09,5.47936E-07,5.93593E-07,1.06748E-06,1.21703E-06
1070,1.90668E-07,2.40683E-07,3.00065E-07,2.1274E-07,2.33383E-09,3.87205E-07,5.99156E-07,1.07623E-06,1.20292E-06
1071,1.8774E-07,2.26434E-07,3.30669E-07,1.66661E-07,2.15788E-09,2.9174E-07,6.0472E-07,1.08497E-06,1.18881E-06
1072,1.85907E-07,2.14712E-07,3.67379E-07,1.3669E-07,7.81091E-10,2.31377E-07,6.10283E-07,1.09372E-06,1.1747E-06
1073,1.86031E-07,2.05432E-07,4.14871E-07,1.13645E-07,7.98841E-10,1.91131E-07,6.15847E-07,1.10246E-06,1.16059E-06
1074,1.84879E-07,1.98763E-07,4.76584E-07,9.64876E-08,9.479E-10,1.63335E-07,6.2141E-07,1.11121E-06,1.14648E-06
1075,1.85877E-07,1.9544E-07,5.56323E-07,8.47025E-08,1.38918E-09,1.43473E-07,6.26973E-07,1.11995E-06,1.13237E-06
1076,1.87814E-07,1.95772E-07,6.53657E-07,7.6101E-08,7.39434E-10,1.29341E-07,6.32537E-07,1.12869E-06,1.11826E-06
1077,1.93464E-07,1.99553E-07,7.76555E-07,6.9456E-08,1.19975E-09,1.19742E-07,6.381E-07,1.13744E-06,1.10415E-06
1078,1.99486E-07,2.07125E-07,9.32177E-07,6.3944E-08,4.67939E-10,1.12781E-07,6.43663E-07,1.14618E-06,1.09004E-06
1079,2.12003E-07,2.18377E-07,1.11013E-06,6.16368E-08,1.49567E-09,1.07915E-07,6.49227E-07,1.15493E-06,1.07968E-06
1080,2.27638E-07,2.34207E-07,1.30597E-06,5.9822E-08,7.9647E-10,1.05205E-07,6.5479E-07,1.16518E-06,1.07788E-06
1081,2.49996E-07,2.56714E-07,1.51035E-06,5.84484E-08,9.70118E-10,1.04703E-07,6.60354E-07,1.21606E-06,1.0853E-06
1082,2.78378E-07,2.8491E-07,1.66763E-06,5.95778E-08,1.60525E-09,1.05566E-07,6.65917E-07,1.29802E-06,1.09385E-06
1083,3.13928E-07,3.19609E-07,1.75452E-06,6.24374E-08,2.2533E-09,1.08509E-07,6.74367E-07,1.37998E-06,1.10241E-06
1084,3.56042E-07,3.59603E-07,1.75958E-06,6.63503E-08,1.6889E-09,1.13561E-07,7.06989E-07,1.46193E-06,1.11096E-06
1085,4.06419E-07,4.03542E-07,1.68879E-06,7.15041E-08,1.04982E-09,1.20238E-07,7.41614E-07,1.54389E-06,1.11952E-06
1086,4.60878E-07,4.46956E-07,1.55862E-06,7.85658E-08,9.17701E-10,1.29398E-07,7.76239E-07,1.62585E-06,1.12808E-06
1087,5.17317E-07,4.86933E-07,1.40629E-06,8.66678E-08,1.59566E-09,1.41504E-07,8.10863E-07,1.70781E-06,1.13663E-06
1088,5.67464E-07,5.22512E-07,1.25019E-06,9.81008E-08,2.00053E-09,1.57598E-07,8.45488E-07,1.78976E-06,1.14519E-06
1089,6.04984E-07,5.54606E-07,1.1085E-06,1.1039E-07,2.62571E-09,1.7819E-07,8.80113E-07,1.87172E-06,1.15375E-06
1090,6.26088E-07,5.86518E-07,9.83767E-07,1.25698E-07,2.06698E-09,2.05507E-07,9.14737E-07,1.95368E-06,1.1623E-06
1091,6.28412E-07,6.20488E-07,8.79409E-07,1.43004E-07,2.70885E-09,2.41746E-07,9.49362E-07,2.03563E-06,1.17086E-06
1092,6.1127E-07,6.53452E-07,7.94409E-07,1.58291E-07,3.43135E-09,2.88681E-07,9.83987E-07,2.11759E-06,1.17942E-06
1093,5.83162E-07,6.81888E-07,7.23398E-07,1.70184E-07,3.86447E-09,3.48799E-07,1.01861E-06,2.19955E-06,1.18797E-06
1094,5.47908E-07,6.9716E-07,6.67976E-07,1.73948E-07,3.59909E-09,4.24146E-07,1.05324E-06,2.28151E-06,1.19653E-06
1095,5.10728E-07,6.93728E-07,6.25478E-07,1.68863E-07,4.56938E-09,5.1225E-07,1.08786E-06,2.36346E-06,1.20509E-06
1096,4.75724E-07,6.69334E-07,5.91711E-07,1.55721E-07,4.47173E-09,6.01048E-07,1.12249E-06,2.44542E-06,1.21364E-06
1097,4.46338E-07,6.27949E-07,5.63812E-07,1.38874E-07,5.5937E-09,6.74382E-07,1.15711E-06,2.52738E-06,1.2222E-06
1098,4.22981E-07,5.7411E-07,5.46471E-07,1.19641E-07,6.08368E-09,7.08443E-07,1.19174E-06,2.60933E-06,1.23076E-06
1099,4.04258E-07,5.132E-07,5.32197E-07,1.01717E-07,7.25213E-09,6.91673E-07,1.22636E-06,2.69129E-06,1.24133E-06
1100,3.9166E-07,4.50914E-07,5.18923E-07,8.42104E-08,8.42835E-09,6.74902E-07,1.26098E-06,2.77252E-06,1.25596E-06
1101,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.29561E-06,2.83149E-06,1.27379E-06
1102,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.33023E-06,2.8716E-06,1.29195E-06
1103,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.36136E-06,2.91172E-06,1.3101E-06
1104,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.35937E-06,2.95184E-06,1.32826E-06
1105,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.3539E-06,2.99195E-06,1.34642E-06
1106,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.34843E-06,3.03207E-06,1.36458E-06
1107,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.34297E-06,3.07219E-06,1.38274E-06
1108,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.3375E-06,3.1123E-06,1.4009E-06
1109,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.33203E-06,3.15242E-06,1.41906E-06
1110,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.32656E-06,3.19254E-06,1.43722E-06
1111,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.32109E-06,3.23265E-06,1.45537E-06
1112,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.31562E-06,3.27277E-06,1.47353E-06
1113,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.31015E-06,3.31289E-06,1.49169E-06
1114,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.30468E-06,3.353E-06,1.50985E-06
1115,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.29921E-06,3.39312E-06,1.52801E-06
1116,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.29374E-06,3.43324E-06,1.54617E-06
1117,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.28827E-06,3.47335E-06,1.56433E-06
1118,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.2828E-06,3.51347E-06,1.58249E-06
1119,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.27733E-06,3.55359E-06,1.603E-06
1120,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.27186E-06,3.59387E-06,1.62886E-06
1121,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.26639E-06,3.63548E-06,1.65947E-06
1122,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.26092E-06,3.67675E-06,1.69065E-06
1123,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.25893E-06,3.71803E-06,1.72184E-06
1124,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.29142E-06,3.7593E-06,1.75302E-06
1125,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.32748E-06,3.80058E-06,1.7842E-06
1126,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.36354E-06,3.84185E-06,1.81538E-06
1127,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.39961E-06,3.88313E-06,1.84656E-06
1128,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.43567E-06,3.9244E-06,1.87774E-06
1129,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.47173E-06,3.96568E-06,1.90892E-06
1130,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.5078E-06,4.00696E-06,1.9401E-06
1131,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.54386E-06,4.04823E-06,1.97129E-06
1132,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.57992E-06,4.08951E-06,2.00247E-06
1133,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.61599E-06,4.13078E-06,2.03365E-06
1134,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.65205E-06,4.17206E-06,2.06483E-06
1135,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.68811E-06,4.21333E-06,2.09601E-06
1136,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.72418E-06,4.25461E-06,2.12719E-06
1137,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.76024E-06,4.29588E-06,2.15837E-06
1138,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.7963E-06,4.33716E-06,2.18955E-06
1139,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.83237E-06,4.37843E-06,2.22609E-06
1140,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.86843E-06,4.41876E-06,2.27772E-06
1141,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.90449E-06,4.42241E-06,2.34234E-06
1142,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.94055E-06,4.39842E-06,2.40901E-06
1143,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.99271E-06,4.37442E-06,2.47569E-06
1144,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.1675E-06,4.35042E-06,2.54236E-06
1145,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.35126E-06,4.32642E-06,2.60904E-06
1146,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.53501E-06,4.30243E-06,2.67571E-06
1147,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.71877E-06,4.27843E-06,2.74239E-06
1148,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.90252E-06,4.25444E-06,2.80906E-06
1149,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.08627E-06,4.23044E-06,2.87574E-06
1150,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.27003E-06,4.20644E-06,2.94241E-06
1151,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.45378E-06,4.18245E-06,3.00909E-06
1152,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.63754E-06,4.15845E-06,3.07576E-06
1153,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.82129E-06,4.13445E-06,3.14244E-06
1154,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.00505E-06,4.11046E-06,3.20911E-06
1155,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.1888E-06,4.08646E-06,3.27579E-06
1156,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.37255E-06,4.06246E-06,3.34247E-06
1157,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.55631E-06,4.03847E-06,3.40914E-06
1158,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.74006E-06,4.01447E-06,3.47582E-06
1159,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.92382E-06,3.99047E-06,3.55415E-06
1160,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.10757E-06,3.97436E-06,3.67067E-06
1161,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.29133E-06,4.1261E-06,3.82353E-06
1162,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.47508E-06,4.39354E-06,3.98187E-06
1163,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.64762E-06,4.66098E-06,4.14021E-06
1164,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.73555E-06,4.92842E-06,4.29855E-06
1165,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.81733E-06,5.19586E-06,4.45689E-06
1166,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.89911E-06,5.46329E-06,4.61523E-06
1167,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.98089E-06,5.73073E-06,4.77357E-06
1168,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.06267E-06,5.99817E-06,4.93191E-06
1169,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.14446E-06,6.26561E-06,5.09025E-06
1170,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.22624E-06,6.53305E-06,5.24859E-06
1171,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.30802E-06,6.80049E-06,5.40693E-06
1172,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.3898E-06,7.06792E-06,5.56527E-06
1173,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.47158E-06,7.33536E-06,5.72361E-06
1174,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.55336E-06,7.6028E-06,5.88195E-06
1175,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.63515E-06,7.87024E-06,6.04029E-06
1176,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.71693E-06,8.13768E-06,6.19863E-06
1177,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.79871E-06,8.40512E-06,6.35697E-06
1178,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.88049E-06,8.67256E-06,6.51531E-06
1179,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.96227E-06,8.94E-06,6.64886E-06
1180,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.04405E-06,9.20873E-06,6.76658E-06
1181,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.12584E-06,9.58591E-06,6.90416E-06
1182,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.20762E-06,1.00458E-05,7.0477E-06
1183,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.31116E-06,1.05057E-05,7.19125E-06
1184,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.57701E-06,1.09656E-05,7.3348E-06
1185,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.85596E-06,1.14254E-05,7.47834E-06
1186,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.1349E-06,1.18853E-05,7.62188E-06
1187,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.41384E-06,1.23452E-05,7.76543E-06
1188,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.69278E-06,1.28051E-05,7.90898E-06
1189,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.97172E-06,1.3265E-05,8.05252E-06
1190,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,9.25067E-06,1.37249E-05,8.19607E-06
1191,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,9.52961E-06,1.41847E-05,8.33961E-06
1192,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,9.80855E-06,1.46446E-05,8.48316E-06
1193,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.00875E-05,1.51045E-05,8.6267E-06
1194,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.03664E-05,1.55644E-05,8.77025E-06
1195,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.06454E-05,1.60243E-05,8.91379E-06
1196,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.09243E-05,1.64842E-05,9.05734E-06
1197,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.12033E-05,1.69441E-05,9.20089E-06
1198,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.14822E-05,1.74039E-05,9.34443E-06
1199,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.17612E-05,1.78638E-05,9.50202E-06
1200,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.20401E-05,1.83202E-05,9.64623E-06
1201,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.2319E-05,1.8626E-05,9.76234E-06
1202,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.2598E-05,1.88209E-05,9.87178E-06
1203,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.2855E-05,1.90158E-05,9.98121E-06
1204,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.29592E-05,1.92108E-05,1.00906E-05
1205,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.30482E-05,1.94057E-05,1.02001E-05
1206,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.31371E-05,1.96006E-05,1.03095E-05
1207,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.3226E-05,1.97956E-05,1.0419E-05
1208,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.33149E-05,1.99905E-05,1.05284E-05
1209,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.34038E-05,2.01854E-05,1.06378E-05
1210,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.34927E-05,2.03804E-05,1.07473E-05
1211,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.35816E-05,2.05753E-05,1.08567E-05
1212,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.36705E-05,2.07702E-05,1.09661E-05
1213,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.37595E-05,2.09652E-05,1.10756E-05
1214,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.38484E-05,2.11601E-05,1.1185E-05
1215,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.39373E-05,2.1355E-05,1.12944E-05
1216,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.40262E-05,2.155E-05,1.14039E-05
1217,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.41151E-05,2.17449E-05,1.15133E-05
1218,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.4204E-05,2.19398E-05,1.16228E-05
1219,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.42929E-05,2.21348E-05,1.17236E-05
1220,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.43818E-05,2.23218E-05,1.17963E-05
1221,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.44708E-05,2.23544E-05,1.18365E-05
1222,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.45597E-05,2.22753E-05,1.18699E-05
1223,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.46614E-05,2.21962E-05,1.19034E-05
1224,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.48549E-05,2.2117E-05,1.19368E-05
1225,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.50536E-05,2.20379E-05,1.19703E-05
1226,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.52524E-05,2.19588E-05,1.20038E-05
1227,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.54511E-05,2.18797E-05,1.20372E-05
1228,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.56498E-05,2.18006E-05,1.20707E-05
1229,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.58485E-05,2.17215E-05,1.21042E-05
1230,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.60472E-05,2.16424E-05,1.21376E-05
1231,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.6246E-05,2.15633E-05,1.21711E-05
1232,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.64447E-05,2.14842E-05,1.22045E-05
1233,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.66434E-05,2.14051E-05,1.2238E-05
1234,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.68421E-05,2.1326E-05,1.22715E-05
1235,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.70408E-05,2.12469E-05,1.23049E-05
1236,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.72396E-05,2.11678E-05,1.23384E-05
1237,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.74383E-05,2.10887E-05,1.23718E-05
1238,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.7637E-05,2.10096E-05,1.24053E-05
1239,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.78357E-05,2.09305E-05,1.24619E-05
1240,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.80344E-05,2.08564E-05,1.25917E-05
1241,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.82331E-05,2.08856E-05,1.28069E-05
1242,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.84319E-05,2.09966E-05,1.30358E-05
1243,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.86592E-05,2.11076E-05,1.32647E-05
1244,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.91619E-05,2.12186E-05,1.34936E-05
1245,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.96897E-05,2.13296E-05,1.37225E-05
1246,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.02174E-05,2.14407E-05,1.39514E-05
1247,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.07452E-05,2.15517E-05,1.41802E-05
